Code,Date,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
89570,2023-03-14 00:00:00+00:00,東急リアル・エステート投資法人,"TOKYU REIT, Inc.",99,その他,9999,その他,-,109,その他
89580,2023-03-14 00:00:00+00:00,グローバル・ワン不動産投資法人,Global One Real Estate Investment Corporation,99,その他,9999,その他,-,109,その他
89600,2023-03-14 00:00:00+00:00,ユナイテッド・アーバン投資法人,United Urban Investment Corporation,99,その他,9999,その他,-,109,その他
89610,2023-03-14 00:00:00+00:00,森トラストリート投資法人,"MORI TRUST REIT,Inc.",99,その他,9999,その他,-,109,その他
89630,2023-03-14 00:00:00+00:00,インヴィンシブル投資法人,Invincible Investment Corporation,99,その他,9999,その他,-,109,その他
89640,2023-03-14 00:00:00+00:00,フロンティア不動産投資法人,Frontier Real Estate Investment Corporation,99,その他,9999,その他,-,109,その他
89660,2023-03-14 00:00:00+00:00,平和不動産リート投資法人,"HEIWA REAL ESTATE REIT,Inc.",99,その他,9999,その他,-,109,その他
89670,2023-03-14 00:00:00+00:00,日本ロジスティクスファンド投資法人,"Japan Logistics Fund,Inc.",99,その他,9999,その他,-,109,その他
89680,2023-03-14 00:00:00+00:00,福岡リート投資法人,Fukuoka REIT Corporation,99,その他,9999,その他,-,109,その他
89720,2023-03-14 00:00:00+00:00,ケネディクス・オフィス投資法人,Kenedix Office Investment Corporation,99,その他,9999,その他,-,109,その他
89750,2023-03-14 00:00:00+00:00,いちごオフィスリート投資法人,Ichigo Office REIT Investment Corporation,99,その他,9999,その他,-,109,その他
89760,2023-03-14 00:00:00+00:00,大和証券オフィス投資法人,Daiwa Office Investment Corporation,99,その他,9999,その他,-,109,その他
89770,2023-03-14 00:00:00+00:00,阪急阪神リート投資法人,"Hankyu Hanshin REIT,Inc.",99,その他,9999,その他,-,109,その他
89790,2023-03-14 00:00:00+00:00,スターツプロシード投資法人,Starts Proceed Investment Corporation,99,その他,9999,その他,-,109,その他
89840,2023-03-14 00:00:00+00:00,大和ハウスリート投資法人,Daiwa House REIT Investment Corporation,99,その他,9999,その他,-,109,その他
89850,2023-03-14 00:00:00+00:00,ジャパン・ホテル・リート投資法人,Japan Hotel REIT Investment Corporation,99,その他,9999,その他,-,109,その他
89860,2023-03-14 00:00:00+00:00,大和証券リビング投資法人,Daiwa Securities Living Investment Corporation,99,その他,9999,その他,-,109,その他
89870,2023-03-14 00:00:00+00:00,ジャパンエクセレント投資法人,"Japan Excellent,Inc.",99,その他,9999,その他,-,109,その他
92820,2023-03-14 00:00:00+00:00,いちごグリーンインフラ投資法人,Ichigo Green Infrastructure Investment Corporation,99,その他,9999,その他,-,109,その他
92840,2023-03-14 00:00:00+00:00,カナディアン・ソーラー・インフラ投資法人,"Canadian Solar Infrastructure Fund,Inc.",99,その他,9999,その他,-,109,その他
92850,2023-03-14 00:00:00+00:00,東京インフラ・エネルギー投資法人,Tokyo Infrastructure Energy Investment Corporation,99,その他,9999,その他,-,109,その他
92860,2023-03-14 00:00:00+00:00,エネクス・インフラ投資法人,Enex Infrastructure Investment Corporation,99,その他,9999,その他,-,109,その他
92870,2023-03-14 00:00:00+00:00,ジャパン・インフラファンド投資法人,Japan Infrastructure Fund Investment Corporation,99,その他,9999,その他,-,109,その他
